hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","all-transactions","quarterly","MSA","Idaho Falls, ID","26820",2023,2,409.56,
"traditional","all-transactions","quarterly","MSA","Idaho Falls, ID","26820",2023,3,406.14,
"traditional","all-transactions","quarterly","MSA","Idaho Falls, ID","26820",2023,4,392.50,
"traditional","all-transactions","quarterly","MSA","Idaho Falls, ID","26820",2024,1,407.04,
"traditional","all-transactions","quarterly","MSA","Idaho Falls, ID","26820",2024,2,411.43,
"traditional","all-transactions","quarterly","MSA","Idaho Falls, ID","26820",2024,3,423.52,
"traditional","all-transactions","quarterly","MSA","Idaho Falls, ID","26820",2024,4,434.98,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1976,4,38.30,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1977,1,40.12,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1977,2,39.99,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1977,3,41.26,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1977,4,42.96,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1978,1,44.86,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1978,2,46.67,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1978,3,47.92,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1978,4,48.24,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1979,1,51.52,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1979,2,52.40,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1979,3,54.15,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1979,4,55.88,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1980,1,54.97,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1980,2,57.04,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1980,3,58.07,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1980,4,58.18,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1981,1,61.51,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1981,2,59.69,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1981,3,60.44,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1981,4,63.22,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1982,1,60.61,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1982,2,59.65,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1982,3,55.94,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1982,4,58.40,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1983,1,60.19,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1983,2,61.32,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1983,3,62.22,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1983,4,61.72,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1984,1,62.19,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1984,2,63.72,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1984,3,64.32,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1984,4,64.50,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1985,1,64.52,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1985,2,65.58,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1985,3,66.17,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1985,4,67.19,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1986,1,67.77,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1986,2,69.02,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1986,3,69.75,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1986,4,70.87,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1987,1,72.43,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1987,2,73.69,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1987,3,75.06,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1987,4,75.96,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1988,1,77.94,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1988,2,78.86,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1988,3,79.46,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1988,4,79.92,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1989,1,81.16,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1989,2,82.38,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1989,3,83.36,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1989,4,83.46,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1990,1,84.28,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1990,2,85.38,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1990,3,85.95,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1990,4,86.25,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1991,1,87.91,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1991,2,88.35,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1991,3,89.24,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1991,4,90.26,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1992,1,91.22,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1992,2,91.92,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1992,3,92.92,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1992,4,93.47,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1993,1,94.10,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1993,2,95.02,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1993,3,95.93,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1993,4,96.65,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1994,1,97.70,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1994,2,98.46,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1994,3,99.36,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1994,4,99.10,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1995,1,100.00,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1995,2,101.70,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1995,3,103.67,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1995,4,105.00,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1996,1,106.30,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1996,2,106.37,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1996,3,107.04,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1996,4,108.49,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1997,1,109.06,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1997,2,110.05,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1997,3,111.36,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1997,4,113.07,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1998,1,114.39,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1998,2,114.75,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1998,3,116.25,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1998,4,117.44,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1999,1,118.36,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1999,2,118.73,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1999,3,118.97,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",1999,4,120.28,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2000,1,120.82,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2000,2,122.05,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2000,3,123.47,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2000,4,125.03,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2001,1,127.49,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2001,2,128.72,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2001,3,129.82,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2001,4,131.06,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2002,1,131.99,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2002,2,132.79,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2002,3,134.16,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2002,4,134.95,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2003,1,135.85,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2003,2,136.32,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2003,3,137.08,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2003,4,137.75,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2004,1,138.68,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2004,2,138.66,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2004,3,140.06,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2004,4,141.21,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2005,1,142.24,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2005,2,143.32,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2005,3,145.51,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2005,4,145.10,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2006,1,145.15,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2006,2,143.60,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2006,3,144.42,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2006,4,145.53,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2007,1,146.20,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2007,2,145.80,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2007,3,145.79,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2007,4,145.99,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2008,1,146.88,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2008,2,145.40,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2008,3,143.41,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2008,4,142.87,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2009,1,145.34,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2009,2,142.72,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2009,3,140.97,
"traditional","all-transactions","quarterly","MSA","Indianapolis-Carmel-Anderson, IN","26900",2009,4,141.29,
